customer_id,date,month,quarter,year,country,operator,service,plan,device_type,network_type,age_group,gender,revenue,arpu,data_usage_gb,call_minutes,sms_count,is_active,is_churned,churn_reason,activation_date,tenure_months,payment_method,support_tickets,satisfaction_score,satisfaction_level,nps_score,data_speed_mbps,network_uptime_pct,roaming_revenue,international_calls_min,loyalty_points,promotions_used,referrals_made,monthly_recharge_count,avg_recharge_amount,complaints,resolution_time_hrs,first_call_resolution,region,city_tier,is_postpaid,credit_score,lifetime_value,risk_score
CUST0380167,2025-02-22,2025-02,Q1,2025,UAE,AirTech,Fusions,Basic,Tablet,4G,45-54,Male,7.63,7.55,78.94,653,489,True,False,None,2022-07-29,31,Crypto,0,1.4,Dissatisfied,34,5.1,99.83,0,0,107,0,2,7,1.09,0,0,True,Middle East,2,False,0,194.72,0.075
CUST0194984,2026-03-22,2026-03,Q1,2026,Kenya,SpeedTel,Playsen,Basic,IoT Device,3G,65+,Male,9.21,8.67,34.48,1308,67,True,False,None,2022-03-18,48,Cash,1,3.2,Satisfied,-28,0.7,98.05,0,149,4151,1,0,4,2.3,0,0,True,East Africa,2,False,0,381.78,0.339
CUST0890667,2025-04-04,2025-04,Q2,2025,Kenya,MobiTe,Mobile,Basic,Smartphone,3G,35-44,Other,6.47,6.15,31.46,1100,310,True,False,None,2023-09-30,18,Bank Transfer,3,2.5,Neutral,46,6.7,98.57,0,0,90,4,0,9,0.72,0,0,True,East Africa,3,True,434,100.35,0.58
CUST0038207,2024-02-19,2024-02,Q1,2024,Iraq,SwiftNet,Playsen,Pay-As-You-Go,Smartphone,5G,25-34,Female,16.54,15.89,24.44,809,353,True,False,None,2023-03-24,11,Cash,0,2.1,Neutral,-69,37.0,95.19,0,128,2187,5,1,9,1.84,3,7.3,False,Middle East,3,False,0,196.36,0.523
CUST0688663,2025-10-28,2025-10,Q4,2025,UAE,SpeedTel,Mobile,Premium,Laptop,3G,55-64,Male,64.49,60.18,11.65,84,151,True,False,None,2021-09-21,49,Mobile Money,1,1.5,Dissatisfied,57,1.5,95.57,0,39,1920,4,3,11,5.86,3,59.4,False,Middle East,1,False,0,3328.11,0.3
CUST0895564,2025-01-22,2025-01,Q1,2025,India,TeleLink,Fusions,Basic,Router,5G,55-64,Male,5.24,5.18,22.84,1139,212,True,False,None,2022-11-11,26,Mobile Money,0,4.4,Very Satisfied,15,43.0,97.35,0,0,3065,4,2,8,0.66,1,65.8,True,South Asia,1,True,747,154.42,0.4
CUST0306834,2026-01-09,2026-01,Q1,2026,UAE,AirTech,Mobile,Basic,Feature Phone,4G,35-44,Female,10.42,10.2,24.27,1215,500,True,False,None,2023-02-07,35,Cash,0,1.2,Dissatisfied,-15,53.5,99.19,0,0,3743,4,1,3,3.47,0,0,True,Middle East,2,False,0,315.59,0.423
CUST0803194,2024-05-21,2024-05,Q2,2024,Kenya,AirTech,IoT,Enterprise,IoT Device,5G,18-24,Male,171.22,171.0,5.43,1382,197,True,False,None,2023-05-07,12,Cash,0,4.3,Very Satisfied,77,26.0,95.61,0,0,4815,4,2,12,14.27,0,0,True,East Africa,1,True,346,2181.53,0.029
CUST0682038,2025-03-07,2025-03,Q1,2025,India,SwiftNet,Mobile,Basic,Laptop,5G,35-44,Female,7.59,7.82,28.85,1157,418,True,False,None,2022-08-31,30,Mobile Money,0,4.9,Very Satisfied,-3,14.2,96.9,0,0,1212,0,1,14,0.54,0,0,True,South Asia,3,True,350,240.19,0.824
CUST0407928,2026-01-02,2026-01,Q1,2026,KSA,TeleLink,Mobile,Basic,Router,2G,45-54,Female,8.52,7.78,19.23,704,422,True,False,None,2023-04-23,32,Cash,1,2.1,Neutral,-72,2.9,97.55,0,0,593,1,0,6,1.42,0,0,True,Middle East,2,False,0,263.34,0.163
CUST0537533,2025-02-28,2025-02,Q1,2025,Nepal,MobiTe,Mobile,Pay-As-You-Go,Tablet,4G,55-64,Male,15.65,14.26,1.38,414,306,True,False,None,2021-05-09,46,Mobile Money,0,4.7,Very Satisfied,94,56.4,95.29,0,0,3924,4,1,14,1.12,0,0,True,South Asia,3,False,0,697.58,0.59
CUST0062355,2025-03-16,2025-03,Q1,2025,UAE,ConnectPro,Fusions,Standard,Tablet,3G,18-24,Male,15.61,16.55,5.2,331,179,True,False,None,2024-07-02,8,Crypto,0,3.9,Satisfied,93,8.4,95.01,0,0,73,1,2,14,1.11,0,0,True,Middle East,2,True,500,143.02,0.49
CUST0691365,2025-05-16,2025-05,Q2,2025,India,ConnectPro,Fusions,Pay-As-You-Go,Smartphone,5G,18-24,Female,14.14,13.44,6.43,1478,219,True,False,None,2024-12-04,5,Cash,1,1.5,Dissatisfied,19,19.4,99.74,0,0,1966,2,1,3,4.71,0,0,True,South Asia,3,False,0,67.66,0.919
CUST0819460,2025-05-05,2025-05,Q2,2025,KSA,ConnectPro,Playsen,Premium,Laptop,4G,45-54,Male,58.45,63.99,11.37,741,109,True,False,None,2021-05-26,48,Cash,2,1.3,Dissatisfied,-56,10.1,97.45,0,0,468,1,1,12,4.87,0,0,True,Middle East,3,True,331,2808.13,0.45
CUST0301270,2026-02-15,2026-02,Q1,2026,KSA,SwiftNet,Mobile,Premium,Smartphone,5G,35-44,Female,42.3,45.39,14.7,251,254,True,False,None,2024-02-01,24,Crypto,2,4.3,Very Satisfied,44,16.8,96.08,0,0,4558,5,0,7,6.04,2,4.3,True,Middle East,2,True,649,1110.93,0.107
CUST0208288,2024-11-21,2024-11,Q4,2024,India,ConnectPro,Lifestyle,Unlimited,Tablet,4G,25-34,Female,32.29,32.15,94.54,195,242,False,True,Price,2022-06-01,30,Mobile Money,2,1.2,Dissatisfied,-38,52.0,99.35,0,0,3746,4,1,7,4.61,1,67.9,True,South Asia,2,False,0,965.81,0.63
CUST0954017,2025-10-19,2025-10,Q4,2025,Pakistan,SwiftNet,Broadband,Pay-As-You-Go,Feature Phone,4G,18-24,Male,12.26,11.33,100.13,1296,254,True,False,None,2023-06-13,28,Credit Card,0,3.3,Satisfied,5,14.8,95.27,0,0,403,1,2,6,2.04,0,0,True,South Asia,1,False,0,300.8,0.398
CUST0461451,2026-02-26,2026-02,Q1,2026,Kenya,SpeedTel,Mobile,Pay-As-You-Go,Router,2G,25-34,Male,15.63,15.93,2.67,1415,372,False,True,Coverage,2025-05-25,9,Bank Transfer,4,1.6,Dissatisfied,-36,4.0,97.55,0,0,2931,3,2,14,1.12,0,0,True,East Africa,2,False,0,120.58,0.545
CUST0293003,2025-06-13,2025-06,Q2,2025,Pakistan,NetWave,News,Standard,Tablet,3G,35-44,Male,29.39,28.72,20.5,1490,367,True,False,None,2024-02-17,16,Cash,1,2.5,Neutral,-86,1.2,99.17,0,0,4183,5,2,11,2.67,0,0,True,South Asia,2,False,0,418.51,0.59
CUST0284577,2026-03-24,2026-03,Q1,2026,India,ConnectPro,IoT,Basic,Tablet,5G,35-44,Female,4.85,5.3,9.16,57,283,True,False,None,2024-02-17,25,Credit Card,0,1.2,Dissatisfied,-90,5.1,95.41,0,0,2600,1,0,14,0.35,1,36.5,False,South Asia,2,False,0,126.99,0.828
CUST0165224,2025-08-26,2025-08,Q3,2025,Kenya,GlobalCom,Broadband,Pay-As-You-Go,Router,4G,35-44,Female,14.82,15.53,15.58,998,275,True,False,None,2024-12-27,8,Cash,0,2.4,Neutral,66,22.1,97.48,0,0,1818,5,2,11,1.35,1,44.7,True,East Africa,3,True,425,134.98,0.579
CUST0426768,2024-10-08,2024-10,Q4,2024,Ethiopia,SwiftNet,Mobile,Unlimited,IoT Device,4G,45-54,Female,36.09,35.14,30.3,907,20,True,False,None,2021-12-02,34,Crypto,4,3.4,Satisfied,92,16.7,98.61,0,0,1150,2,2,6,6.02,0,0,True,East Africa,1,False,0,1233.86,0.937
CUST0557023,2025-07-27,2025-07,Q3,2025,Bangladesh,NetWave,Mobile,Unlimited,Smartphone,4G,35-44,Male,40.99,40.57,43.67,610,330,True,False,None,2024-10-07,9,Cash,0,1.8,Dissatisfied,-17,18.8,99.67,0,0,4695,5,3,9,4.55,0,0,True,South Asia,3,True,600,414.22,0.931
CUST0152544,2024-12-15,2024-12,Q4,2024,Nepal,SwiftNet,News,Premium,Laptop,3G,18-24,Male,38.18,37.76,13.79,491,343,True,False,None,2022-10-12,26,Credit Card,1,4.5,Very Satisfied,0,4.0,96.46,0,125,2429,4,3,4,9.54,0,0,True,South Asia,3,False,0,855.94,0.865
CUST0935295,2024-05-21,2024-05,Q2,2024,Ethiopia,ConnectPro,Broadband,Pay-As-You-Go,Smartphone,4G,65+,Female,8.55,8.39,3.24,414,8,True,False,None,2022-11-04,18,Cash,0,1.0,Very Dissatisfied,-99,17.0,95.27,0,0,3341,5,1,11,0.78,0,0,True,East Africa,2,False,0,170.93,0.121
CUST0745957,2025-07-01,2025-07,Q3,2025,India,GlobalCom,Others,Enterprise,Smartphone,4G,25-34,Male,180.27,184.43,6.13,502,188,True,False,None,2024-04-13,14,Bank Transfer,0,1.5,Dissatisfied,-11,14.9,95.41,0,148,3173,0,2,2,90.14,0,0,True,South Asia,2,False,0,2252.95,0.065
CUST0031569,2024-04-09,2024-04,Q2,2024,Pakistan,NetWave,Mobile,Premium,Smartphone,4G,65+,Female,38.8,40.48,85.32,973,375,True,False,None,2022-03-06,25,Cash,0,3.9,Satisfied,52,10.8,99.8,10.87,0,1018,3,1,6,6.47,0,0,True,South Asia,2,False,0,967.01,0.251
CUST0114970,2024-05-09,2024-05,Q2,2024,India,SwiftNet,Playsen,Premium,IoT Device,4G,18-24,Male,45.2,48.46,32.37,500,46,True,False,None,2021-05-07,36,Crypto,1,1.6,Dissatisfied,56,121.9,96.63,0,0,4387,1,2,1,45.2,2,23.3,False,South Asia,2,False,0,1760.7,0.3
CUST0372829,2026-03-09,2026-03,Q1,2026,Iraq,GlobalCom,News,Standard,Tablet,4G,45-54,Male,28.62,30.04,5.09,1096,6,True,False,None,2023-12-28,26,Credit Card,3,2.9,Neutral,-55,78.8,97.03,0,0,2038,3,1,7,4.09,0,0,True,Middle East,2,True,639,868.89,0.787
CUST0330956,2025-04-27,2025-04,Q2,2025,Nepal,GlobalCom,Lifestyle,Standard,Tablet,5G,65+,Female,18.58,17.45,42.68,9,81,True,False,None,2022-09-07,32,Crypto,2,1.2,Dissatisfied,-7,21.7,95.94,0,0,4311,2,1,6,3.1,1,30.5,False,South Asia,3,False,0,601.52,0.107
CUST0991011,2025-06-15,2025-06,Q2,2025,Ethiopia,TeleLink,Broadband,Standard,Feature Phone,5G,65+,Male,27.67,27.84,72.15,404,90,True,False,None,2023-03-09,27,Bank Transfer,2,2.4,Neutral,66,13.1,96.42,33.38,0,777,2,2,4,6.92,1,43.8,False,East Africa,3,False,0,870.96,0.989
CUST0335984,2025-12-26,2025-12,Q4,2025,Kenya,GlobalCom,Mobile,Pay-As-You-Go,Laptop,4G,55-64,Female,11.74,12.39,6.8,297,362,True,False,None,2024-12-25,12,Credit Card,3,1.9,Dissatisfied,5,8.5,98.6,0,0,460,5,2,12,0.98,1,2.4,True,East Africa,1,False,0,161.7,0.366
CUST0520587,2025-05-11,2025-05,Q2,2025,Iraq,NetWave,Others,Unlimited,Smartphone,5G,65+,Female,40.31,36.54,4.07,562,261,True,False,None,2024-10-25,6,Credit Card,1,4.5,Very Satisfied,-42,40.8,99.93,31.03,0,1666,0,2,12,3.36,1,40.9,False,Middle East,2,False,0,242.09,0.656
CUST0454551,2025-07-06,2025-07,Q3,2025,UAE,ConnectPro,Others,Enterprise,Feature Phone,5G,18-24,Female,176.82,172.59,42.02,1141,278,True,False,None,2023-12-27,18,Cash,0,2.0,Dissatisfied,82,66.4,95.03,0,0,4186,5,1,1,176.82,0,0,True,Middle East,3,True,707,2676.0,0.817
CUST0178224,2025-11-26,2025-11,Q4,2025,Kenya,GlobalCom,Fusions,Unlimited,Smartphone,4G,25-34,Female,28.61,26.87,6.42,609,249,True,False,None,2022-04-01,44,Credit Card,0,4.1,Very Satisfied,-51,22.1,95.78,0,0,4529,2,3,3,9.54,0,0,True,East Africa,3,True,434,1205.36,0.892
CUST0169222,2024-01-21,2024-01,Q1,2024,UAE,AirTech,Mobile,Premium,IoT Device,4G,65+,Female,62.51,57.59,5.65,441,482,True,False,None,2022-12-18,13,Crypto,1,3.6,Satisfied,88,38.9,98.2,0,0,1966,1,3,3,20.84,1,10.1,False,Middle East,2,False,0,920.57,0.153
CUST0396041,2024-09-02,2024-09,Q3,2024,UAE,AirTech,Playsen,Enterprise,Tablet,2G,65+,Male,85.95,84.28,2.74,1471,487,True,False,None,2020-08-16,49,Mobile Money,0,3.7,Satisfied,-30,2.1,98.4,0,0,477,0,1,5,17.19,0,0,True,Middle East,3,False,0,3885.04,0.893
CUST0255001,2024-09-26,2024-09,Q3,2024,Nepal,NetWave,Enterprise,Pay-As-You-Go,Tablet,5G,35-44,Male,12.88,12.85,7.27,225,41,True,False,None,2023-06-03,16,Cash,3,2.0,Dissatisfied,-76,63.5,96.25,0,0,4555,3,0,8,1.61,1,49.9,True,South Asia,2,False,0,180.82,0.66
CUST0709087,2024-04-20,2024-04,Q2,2024,Pakistan,ConnectPro,Fusions,Standard,Router,4G,55-64,Male,28.21,25.62,13.29,1204,151,True,False,None,2021-11-29,29,Crypto,3,3.8,Satisfied,35,5.7,99.83,0,0,469,3,3,4,7.05,0,0,True,South Asia,1,False,0,769.94,0.301
CUST0698199,2024-03-18,2024-03,Q1,2024,KSA,SwiftNet,Fusions,Standard,Feature Phone,4G,65+,Male,26.92,26.31,11.27,1083,76,False,True,Network Quality,2021-03-22,36,Crypto,1,2.4,Neutral,-95,89.1,99.93,39.59,0,644,3,3,7,3.85,0,0,True,Middle East,2,True,488,800.83,0.658
CUST0849739,2025-11-04,2025-11,Q4,2025,Pakistan,SwiftNet,Mobile,Pay-As-You-Go,Laptop,5G,25-34,Male,15.8,15.0,10.17,1068,57,True,False,None,2023-07-28,27,Credit Card,2,4.3,Very Satisfied,94,23.0,99.77,17.32,0,1667,4,2,4,3.95,3,3.8,True,South Asia,3,True,513,351.03,0.244
CUST0695932,2025-04-21,2025-04,Q2,2025,Bangladesh,TeleLink,Mobile,Unlimited,Smartphone,4G,65+,Male,30.61,31.75,154.98,489,355,True,False,None,2024-02-05,14,Cash,0,3.9,Satisfied,-77,5.8,97.35,44.23,0,3302,5,2,2,15.3,0,0,True,South Asia,3,False,0,404.51,0.69
CUST0718119,2024-04-22,2024-04,Q2,2024,Iraq,SpeedTel,Fusions,Pay-As-You-Go,Feature Phone,4G,65+,Other,14.43,13.78,26.14,424,247,True,False,None,2020-07-14,45,Mobile Money,0,1.6,Dissatisfied,26,22.6,98.84,0,63,675,0,0,10,1.44,0,0,True,Middle East,3,True,617,743.54,0.614
CUST0267537,2025-06-02,2025-06,Q2,2025,Nepal,MobiTe,Lifestyle,Pay-As-You-Go,Smartphone,5G,18-24,Female,13.46,14.47,4.03,1102,205,True,False,None,2024-04-17,13,Bank Transfer,0,2.6,Neutral,-30,18.8,98.05,0,0,2334,1,0,10,1.35,1,13.8,True,South Asia,2,True,706,190.04,0.263
CUST0923609,2024-08-28,2024-08,Q3,2024,Iraq,NetWave,Fusions,Standard,Laptop,4G,65+,Male,17.65,18.5,23.83,507,495,True,False,None,2022-11-05,22,Cash,1,3.0,Neutral,34,40.0,98.76,48.82,54,305,5,3,11,1.6,3,6.7,True,Middle East,2,False,0,386.06,0.215
CUST0616992,2024-03-30,2024-03,Q1,2024,Nepal,ConnectPro,Fusions,Pay-As-You-Go,Tablet,4G,55-64,Female,13.16,13.61,3.95,1249,259,True,False,None,2023-01-21,14,Crypto,3,2.9,Neutral,-99,24.5,95.69,0,0,601,4,0,15,0.88,0,0,True,South Asia,2,False,0,211.7,0.957
CUST0824787,2024-03-11,2024-03,Q1,2024,KSA,SpeedTel,Lifestyle,Unlimited,Feature Phone,5G,55-64,Male,36.62,33.09,5.24,520,309,True,False,None,2023-12-08,3,Crypto,0,1.5,Dissatisfied,78,282.9,97.78,0,129,1207,1,1,14,2.62,0,0,True,Middle East,3,True,317,99.69,0.045
CUST0571364,2026-03-04,2026-03,Q1,2026,KSA,GlobalCom,Fusions,Enterprise,Tablet,5G,45-54,Female,162.15,176.17,1.01,217,72,True,False,None,2025-05-19,9,Bank Transfer,0,3.9,Satisfied,53,56.7,97.45,0,0,2785,4,2,9,18.02,0,0,True,Middle East,1,True,803,1398.15,0.132
CUST0759601,2025-12-03,2025-12,Q4,2025,Iraq,ConnectPro,IoT,Premium,Feature Phone,5G,25-34,Male,55.71,60.01,23.44,247,339,True,False,None,2025-08-16,3,Cash,5,1.4,Dissatisfied,52,13.2,99.23,0,0,4984,2,0,10,5.57,0,0,True,Middle East,3,True,735,190.77,0.601
CUST0508467,2025-12-14,2025-12,Q4,2025,Pakistan,MobiTe,Mobile,Premium,Router,5G,55-64,Male,58.08,60.5,19.74,481,298,True,False,None,2025-09-05,3,Cash,2,2.9,Neutral,89,10.1,97.63,18.35,0,4233,4,0,2,29.04,0,0,True,South Asia,3,False,0,201.17,0.426
CUST0470180,2024-10-16,2024-10,Q4,2024,India,AirTech,News,Standard,IoT Device,5G,65+,Female,22.01,21.67,22.32,518,278,True,False,None,2021-04-29,42,Bank Transfer,0,1.4,Dissatisfied,-90,18.6,96.86,0,0,4322,1,1,2,11.01,0,0,True,South Asia,2,False,0,744.2,0.198
CUST0815380,2025-04-07,2025-04,Q2,2025,KSA,TeleLink,Lifestyle,Unlimited,Smartphone,4G,65+,Male,46.15,42.61,10.85,690,311,True,False,None,2021-08-27,43,Bank Transfer,1,3.9,Satisfied,87,14.7,98.64,30.66,0,2807,2,0,5,9.23,2,56.0,True,Middle East,2,False,0,1731.5,0.118
CUST0820660,2024-07-17,2024-07,Q3,2024,India,AirTech,Enterprise,Basic,IoT Device,3G,18-24,Male,12.31,11.69,0.71,351,388,True,False,None,2022-10-26,21,Credit Card,2,2.3,Neutral,-3,8.7,96.12,0,0,460,1,1,8,1.54,0,0,True,South Asia,2,True,469,210.68,0.474
CUST0296910,2025-05-29,2025-05,Q2,2025,Iraq,ConnectPro,Playsen,Standard,IoT Device,4G,65+,Female,21.87,22.79,3.16,753,458,True,False,None,2021-11-24,42,Credit Card,0,4.1,Very Satisfied,-66,47.1,99.15,41.65,0,1974,1,2,7,3.12,0,0,True,Middle East,1,False,0,1025.43,0.174
CUST0450807,2024-03-20,2024-03,Q1,2024,Iraq,MobiTe,Others,Standard,IoT Device,4G,18-24,Male,27.28,27.52,3.25,841,83,True,False,None,2022-07-07,20,Cash,1,1.7,Dissatisfied,93,12.4,99.69,0,0,2672,3,0,3,9.09,1,2.8,True,Middle East,1,False,0,564.74,0.61
CUST0200819,2024-09-13,2024-09,Q3,2024,Kenya,GlobalCom,Broadband,Basic,Tablet,4G,18-24,Female,10.05,10.55,1.77,1233,348,False,True,Price,2021-07-04,38,Cash,5,2.6,Neutral,-49,28.2,99.03,49.14,21,411,5,0,3,3.35,0,0,True,East Africa,2,False,0,366.65,0.258
CUST0360789,2025-05-15,2025-05,Q2,2025,India,NetWave,Lifestyle,Enterprise,IoT Device,4G,65+,Female,162.67,160.35,43.78,572,275,True,False,None,2021-04-16,49,Cash,1,4.1,Very Satisfied,-46,36.1,95.88,0,0,1951,3,2,9,18.07,0,0,True,South Asia,3,False,0,7608.25,0.551
CUST0422347,2025-09-13,2025-09,Q3,2025,Iraq,NetWave,Mobile,Enterprise,Router,3G,65+,Female,163.17,173.63,27.58,834,318,True,False,None,2023-01-29,31,Cash,0,2.6,Neutral,90,6.7,96.74,0,0,2637,2,2,3,54.39,0,0,True,Middle East,1,True,826,5159.47,0.626
CUST0769602,2025-03-21,2025-03,Q1,2025,Kenya,NetWave,News,Pay-As-You-Go,IoT Device,5G,25-34,Male,13.37,13.95,5.03,1151,448,True,False,None,2024-10-16,5,Credit Card,0,2.7,Neutral,-77,28.8,97.91,0,47,880,0,3,10,1.34,1,46.2,True,East Africa,2,False,0,55.05,0.606
CUST0490349,2024-02-21,2024-02,Q1,2024,KSA,ConnectPro,Fusions,Enterprise,IoT Device,5G,18-24,Female,98.05,98.33,14.82,613,491,True,False,None,2023-12-29,1,Mobile Money,0,2.7,Neutral,77,17.1,96.39,0,113,3402,2,2,15,6.54,0,0,True,Middle East,3,False,0,82.11,0.412
CUST0651311,2026-02-23,2026-02,Q1,2026,Kenya,SpeedTel,Fusions,Standard,Laptop,5G,25-34,Female,27.94,29.41,6.43,886,398,True,False,None,2025-10-12,4,Credit Card,0,2.1,Neutral,-60,29.6,98.66,0,46,4315,5,2,10,2.79,0,0,True,East Africa,3,True,681,118.26,0.651
CUST0134366,2025-08-21,2025-08,Q3,2025,Iraq,SwiftNet,Enterprise,Premium,Router,4G,25-34,Female,55.7,53.65,9.09,75,214,True,False,None,2025-01-27,6,Crypto,1,1.7,Dissatisfied,-58,39.6,96.01,0,0,4116,3,2,13,4.28,0,0,True,Middle East,1,False,0,321.49,0.676
CUST0568941,2025-10-04,2025-10,Q4,2025,Nepal,TeleLink,Fusions,Standard,Tablet,5G,55-64,Male,16.93,18.23,10.66,179,202,False,True,Customer Service,2022-12-17,34,Bank Transfer,1,4.6,Very Satisfied,-8,15.7,97.83,25.32,25,1754,0,3,2,8.46,3,4.5,True,South Asia,2,False,0,483.37,0.162
CUST0612758,2025-12-07,2025-12,Q4,2025,India,GlobalCom,Mobile,Enterprise,Laptop,4G,35-44,Female,154.4,155.73,76.83,628,454,True,False,None,2024-06-22,17,Crypto,4,2.0,Dissatisfied,-26,3.0,95.65,0,0,544,3,1,3,51.47,0,0,True,South Asia,2,False,0,2652.27,0.523
CUST0727012,2025-06-28,2025-06,Q2,2025,UAE,GlobalCom,News,Basic,Feature Phone,4G,65+,Male,9.61,10.55,7.06,861,477,True,False,None,2024-04-29,14,Credit Card,0,1.7,Dissatisfied,-7,59.0,97.12,0,0,3473,3,1,5,1.92,0,0,True,Middle East,2,False,0,142.42,0.612
CUST0638994,2024-09-14,2024-09,Q3,2024,Nepal,NetWave,News,Pay-As-You-Go,Smartphone,5G,25-34,Other,14.15,13.35,1.19,360,72,True,False,None,2024-07-14,2,Cash,0,1.6,Dissatisfied,-77,12.9,97.28,0,145,576,0,0,3,4.72,0,0,True,South Asia,1,True,684,29.29,0.828
CUST0047005,2026-01-13,2026-01,Q1,2026,KSA,MobiTe,Others,Premium,Laptop,5G,45-54,Female,47.83,49.98,1.37,1381,414,True,False,None,2024-06-30,18,Credit Card,0,3.0,Neutral,-35,17.2,96.34,0,0,1266,5,2,7,6.83,0,0,True,Middle East,1,False,0,691.28,0.745
CUST0071088,2024-03-13,2024-03,Q1,2024,Pakistan,GlobalCom,News,Premium,IoT Device,5G,45-54,Male,56.24,59.43,10.29,347,318,True,False,None,2021-03-15,36,Credit Card,1,2.0,Dissatisfied,-4,15.0,99.46,0,0,933,5,2,8,7.03,0,0,True,South Asia,1,False,0,2389.69,0.671
CUST0499905,2026-03-10,2026-03,Q1,2026,Pakistan,TeleLink,Mobile,Basic,Router,2G,35-44,Male,4.28,4.02,18.8,718,232,False,True,Network Quality,2022-02-06,49,Bank Transfer,0,2.6,Neutral,100,8.1,97.0,6.25,0,869,3,1,11,0.39,3,15.7,True,South Asia,2,False,0,223.14,0.861
CUST0167603,2025-02-16,2025-02,Q1,2025,Kenya,TeleLink,Mobile,Basic,Router,4G,55-64,Male,10.24,9.27,5.34,1394,310,True,False,None,2021-01-08,50,Credit Card,0,1.1,Dissatisfied,35,25.1,96.34,0,42,3886,2,0,3,3.41,3,5.4,True,East Africa,3,False,0,571.37,0.855
CUST0503106,2026-01-27,2026-01,Q1,2026,Others,AirTech,Lifestyle,Unlimited,Laptop,4G,65+,Female,46.11,44.49,0.42,63,489,True,False,None,2022-09-01,41,Bank Transfer,0,2.9,Neutral,-9,35.4,96.4,0,0,4990,5,0,5,9.22,3,27.0,True,Global,2,False,0,2222.83,0.8
CUST0076293,2024-07-08,2024-07,Q3,2024,Nepal,SpeedTel,Mobile,Enterprise,Router,4G,35-44,Male,126.28,131.83,4.57,918,319,True,False,None,2020-07-14,48,Credit Card,5,4.1,Very Satisfied,24,10.5,96.33,0,0,1487,0,3,2,63.14,3,4.5,False,South Asia,3,True,786,5687.49,0.994
CUST0016705,2025-10-11,2025-10,Q4,2025,UAE,SpeedTel,News,Premium,Laptop,3G,25-34,Female,49.92,45.46,14.95,160,453,True,False,None,2022-08-30,37,Crypto,1,2.8,Neutral,29,7.0,95.29,0,0,362,3,0,1,49.92,0,0,True,Middle East,1,False,0,2078.38,0.353
CUST0413878,2026-02-20,2026-02,Q1,2026,UAE,GlobalCom,Lifestyle,Basic,Laptop,5G,45-54,Male,11.7,11.91,37.57,535,192,True,False,None,2023-06-11,32,Crypto,2,1.1,Dissatisfied,-73,11.4,96.6,6.95,85,3066,1,1,12,0.97,3,17.2,True,Middle East,2,False,0,395.8,0.198
CUST0474556,2025-01-20,2025-01,Q1,2025,Nepal,SpeedTel,IoT,Unlimited,Laptop,3G,55-64,Male,38.36,37.95,7.22,691,60,True,False,None,2023-02-14,23,Mobile Money,1,4.3,Very Satisfied,-81,6.6,99.95,0,0,4578,3,3,3,12.79,1,59.9,True,South Asia,2,False,0,987.2,0.859
CUST0505613,2024-10-01,2024-10,Q4,2024,KSA,ConnectPro,Mobile,Unlimited,Smartphone,4G,35-44,Male,32.97,30.46,134.24,1379,230,True,False,None,2020-11-24,46,Crypto,0,1.3,Dissatisfied,12,52.0,98.33,0,0,1890,0,2,13,2.54,0,0,True,Middle East,1,False,0,1555.1,0.869
CUST0626729,2024-07-04,2024-07,Q3,2024,Iraq,AirTech,Mobile,Pay-As-You-Go,Feature Phone,5G,25-34,Female,18.42,20.24,66.88,1210,420,True,False,None,2023-04-25,14,Mobile Money,0,3.7,Satisfied,17,46.5,98.31,0,0,1507,2,1,10,1.84,3,42.0,False,Middle East,1,True,764,261.91,0.783
CUST0195568,2026-03-13,2026-03,Q1,2026,India,SwiftNet,Broadband,Unlimited,Tablet,3G,45-54,Female,41.28,42.13,20.07,407,403,True,False,None,2023-11-10,28,Credit Card,1,4.9,Very Satisfied,56,7.3,97.3,47.64,77,2695,3,2,7,5.9,0,0,True,South Asia,1,True,347,1324.84,0.378
CUST0632788,2025-03-31,2025-03,Q1,2025,UAE,AirTech,Fusions,Unlimited,Smartphone,5G,35-44,Male,36.81,36.59,9.2,348,256,True,False,None,2024-11-01,5,Mobile Money,1,4.2,Very Satisfied,37,35.2,96.19,0,44,4029,0,2,2,18.41,0,0,True,Middle East,3,False,0,188.24,0.333
CUST0100795,2025-02-28,2025-02,Q1,2025,Iraq,ConnectPro,Enterprise,Unlimited,Router,4G,35-44,Female,41.46,45.19,3.02,487,404,True,False,None,2022-05-07,34,Cash,0,1.3,Dissatisfied,25,9.0,96.19,0,0,3399,0,1,3,13.82,1,44.5,False,Middle East,2,True,651,1445.1,0.106
CUST0643367,2025-12-05,2025-12,Q4,2025,Iraq,AirTech,Mobile,Premium,Smartphone,3G,35-44,Male,58.24,53.25,26.34,433,102,True,False,None,2025-04-08,8,Crypto,1,1.8,Dissatisfied,-1,6.5,95.63,0,0,4427,0,2,2,29.12,0,0,True,Middle East,2,False,0,502.89,0.875
CUST0281105,2024-05-06,2024-05,Q2,2024,KSA,AirTech,Fusions,Standard,Tablet,4G,55-64,Female,30.07,33.04,6.68,1254,283,True,False,None,2024-01-19,3,Crypto,1,2.2,Neutral,-99,50.6,99.0,0,198,532,2,3,5,6.01,0,0,True,Middle East,3,True,350,103.67,0.871
